date_commande;identifiant_client;montant_ttc;numero_commande;pays;canal
2026-02-17;CLI-002145;99,00;CMD-006726;FR;Meta retargeting
2026-02-17;CLI-002252;138,00;CMD-006727;FR;Email/SMS
2026-02-17;CLI-002263;74,00;CMD-006728;ES;Email/SMS
2026-02-17;CLI-002449;113,00;CMD-006729;DE;Email/SMS
2026-02-17;CLI-002629;99,00;CMD-006730;FR;Meta retargeting
2026-02-17;CLI-002635;69,56;CMD-006731;FR;Email/SMS
2026-02-17;CLI-002666;93,06;CMD-006732;BE;Direct
2026-02-17;CLI-002888;36,66;CMD-006733;FR;Email/SMS
2026-02-17;CLI-003126;93,06;CMD-006734;DE;Direct
2026-02-17;CLI-003226;129,72;CMD-006735;NL;Direct
2026-02-17;CLI-003550;36,66;CMD-006736;FR;Meta
2026-02-17;CLI-003603;69,56;CMD-006737;FR;Meta
2026-02-17;CLI-003624;69,56;CMD-006738;DE;Meta
2026-02-17;CLI-003625;27,26;CMD-006739;IT;Meta
2026-02-17;CLI-003627;36,66;CMD-006740;FR;TikTok
2026-02-17;CLI-003631;36,66;CMD-006741;ES;Google
2026-02-17;CLI-003662;36,66;CMD-006742;FR;Meta
2026-02-17;CLI-003689;36,66;CMD-006743;DE;Influence
2026-02-17;CLI-003728;69,56;CMD-006744;FR;Meta
2026-02-17;CLI-003733;93,06;CMD-006745;FR;Meta
2026-02-17;CLI-003735;36,66;CMD-006746;FR;Meta
2026-02-17;CLI-003742;93,06;CMD-006747;FR;Meta
2026-02-18;CLI-000027;113,00;CMD-006748;FR;Direct
2026-02-18;CLI-000245;99,00;CMD-006749;FR;Direct
2026-02-18;CLI-001091;24,00;CMD-006750;FR;Direct
2026-02-18;CLI-001160;99,00;CMD-006751;FR;Email/SMS
2026-02-18;CLI-001646;138,00;CMD-006752;IT;Direct
2026-02-18;CLI-002318;138,00;CMD-006753;FR;Email/SMS
2026-02-18;CLI-002385;138,00;CMD-006754;FR;Email/SMS
2026-02-18;CLI-002385;29,00;CMD-006755;FR;Email/SMS
2026-02-18;CLI-002782;73,32;CMD-006756;FR;Meta retargeting
2026-02-18;CLI-002981;106,22;CMD-006757;FR;Meta retargeting
2026-02-18;CLI-003540;69,56;CMD-006758;NL;Meta
2026-02-18;CLI-003548;36,66;CMD-006759;FR;Meta
2026-02-18;CLI-003564;22,56;CMD-006760;NL;Meta
2026-02-18;CLI-003578;27,26;CMD-006761;DE;Meta
2026-02-18;CLI-003584;92,12;CMD-006762;FR;Autre
2026-02-18;CLI-003590;69,56;CMD-006763;FR;Meta
2026-02-18;CLI-003596;36,66;CMD-006764;DE;Influence
2026-02-18;CLI-003636;115,62;CMD-006765;FR;TikTok
2026-02-18;CLI-003659;93,06;CMD-006766;DE;Meta
2026-02-18;CLI-003696;69,56;CMD-006767;ES;Google
2026-02-18;CLI-003719;93,06;CMD-006768;FR;Autre
2026-02-18;CLI-003790;36,66;CMD-006769;FR;TikTok
2026-02-19;CLI-000329;99,00;CMD-006770;FR;Direct
2026-02-19;CLI-000367;74,00;CMD-006771;FR;Email/SMS
2026-02-19;CLI-000531;39,00;CMD-006772;DE;Direct
2026-02-19;CLI-000584;68,00;CMD-006773;DE;Email/SMS
2026-02-19;CLI-000613;138,00;CMD-006774;DE;Email/SMS
2026-02-19;CLI-000805;99,00;CMD-006775;FR;Direct
2026-02-19;CLI-000878;29,00;CMD-006776;FR;Meta retargeting
2026-02-19;CLI-001168;113,00;CMD-006777;FR;Email/SMS
2026-02-19;CLI-001185;74,00;CMD-006778;FR;Email/SMS
2026-02-19;CLI-001215;74,00;CMD-006779;DE;Email/SMS
2026-02-19;CLI-001773;113,00;CMD-006780;BE;Meta retargeting
2026-02-19;CLI-002038;99,00;CMD-006781;DE;Direct
2026-02-19;CLI-002616;99,00;CMD-006782;FR;Direct
2026-02-19;CLI-002834;106,22;CMD-006783;FR;Meta retargeting
2026-02-19;CLI-003301;93,06;CMD-006784;FR;Direct
2026-02-19;CLI-003545;69,56;CMD-006785;BE;TikTok
2026-02-19;CLI-003552;36,66;CMD-006786;FR;Meta
2026-02-19;CLI-003570;69,56;CMD-006787;FR;TikTok
2026-02-19;CLI-003573;115,62;CMD-006788;FR;Google
2026-02-19;CLI-003575;115,62;CMD-006789;FR;Meta
2026-02-19;CLI-003633;36,66;CMD-006790;FR;TikTok
2026-02-19;CLI-003644;92,12;CMD-006791;FR;Google
2026-02-19;CLI-003649;22,56;CMD-006792;FR;Influence
2026-02-19;CLI-003656;69,56;CMD-006793;FR;TikTok
2026-02-19;CLI-003668;27,26;CMD-006794;FR;TikTok
2026-02-19;CLI-003758;93,06;CMD-006795;FR;Meta
2026-02-19;CLI-003767;69,56;CMD-006796;FR;Meta
2026-02-19;CLI-003781;93,06;CMD-006797;FR;TikTok
2026-02-19;CLI-003806;59,22;CMD-006798;FR;Google
2026-02-19;CLI-003814;69,56;CMD-006799;IT;Meta
2026-02-20;CLI-000633;138,00;CMD-006800;FR;Meta retargeting
2026-02-20;CLI-001005;113,00;CMD-006801;FR;Email/SMS
2026-02-20;CLI-001127;39,00;CMD-006802;FR;Email/SMS
2026-02-20;CLI-001174;29,00;CMD-006803;BE;Email/SMS
2026-02-20;CLI-001346;113,00;CMD-006804;NL;Meta retargeting
2026-02-20;CLI-001413;113,00;CMD-006805;FR;Email/SMS
2026-02-20;CLI-001467;99,00;CMD-006806;FR;Meta retargeting
2026-02-20;CLI-002558;74,00;CMD-006807;ES;Meta retargeting
2026-02-20;CLI-002932;36,66;CMD-006808;FR;Email/SMS
2026-02-20;CLI-003264;106,22;CMD-006809;FR;Meta retargeting
2026-02-20;CLI-003277;27,26;CMD-006810;ES;Email/SMS
2026-02-20;CLI-003400;36,66;CMD-006811;FR;Direct
2026-02-20;CLI-003589;59,22;CMD-006812;FR;Google
2026-02-20;CLI-003610;36,66;CMD-006813;BE;Meta
2026-02-20;CLI-003614;36,66;CMD-006814;FR;Meta
2026-02-20;CLI-003699;93,06;CMD-006815;FR;Meta
2026-02-20;CLI-003705;36,66;CMD-006816;DE;Meta
2026-02-20;CLI-003708;36,66;CMD-006817;FR;Meta
2026-02-20;CLI-003736;59,22;CMD-006818;FR;Meta
2026-02-20;CLI-003779;69,56;CMD-006819;FR;TikTok
2026-02-21;CLI-000410;99,00;CMD-006820;FR;Direct
2026-02-21;CLI-000481;78,00;CMD-006821;NL;Direct
2026-02-21;CLI-001329;138,00;CMD-006822;FR;Direct
2026-02-21;CLI-001380;39,00;CMD-006823;ES;Meta retargeting
2026-02-21;CLI-001526;138,00;CMD-006824;FR;Meta retargeting
2026-02-21;CLI-001588;113,00;CMD-006825;FR;Email/SMS
2026-02-21;CLI-001968;99,00;CMD-006826;FR;Email/SMS
2026-02-21;CLI-002147;138,00;CMD-006827;FR;Email/SMS
2026-02-21;CLI-002185;39,00;CMD-006828;FR;Email/SMS
2026-02-21;CLI-002328;138,00;CMD-006829;FR;Email/SMS
2026-02-21;CLI-002590;63,00;CMD-006830;FR;Email/SMS
2026-02-21;CLI-002993;93,06;CMD-006831;FR;Direct
2026-02-21;CLI-003028;93,06;CMD-006832;ES;Direct
2026-02-21;CLI-003448;36,66;CMD-006833;FR;Meta retargeting
2026-02-21;CLI-003555;22,56;CMD-006834;DE;Google
2026-02-21;CLI-003569;36,66;CMD-006835;NL;Meta
2026-02-21;CLI-003604;93,06;CMD-006836;BE;Meta
2026-02-21;CLI-003654;36,66;CMD-006837;FR;TikTok
2026-02-21;CLI-003677;27,26;CMD-006838;FR;TikTok
2026-02-21;CLI-003697;36,66;CMD-006839;FR;Meta
2026-02-21;CLI-003771;22,56;CMD-006840;FR;Meta
2026-02-22;CLI-000065;39,00;CMD-006841;IT;Direct
2026-02-22;CLI-001247;99,00;CMD-006842;FR;Email/SMS
2026-02-22;CLI-001539;113,00;CMD-006843;DE;Email/SMS
2026-02-22;CLI-001658;99,00;CMD-006844;ES;Email/SMS
2026-02-22;CLI-001793;78,00;CMD-006845;ES;Direct
2026-02-22;CLI-002167;99,00;CMD-006846;DE;Email/SMS
2026-02-22;CLI-002261;74,00;CMD-006847;FR;Email/SMS
2026-02-22;CLI-002966;93,06;CMD-006848;BE;Direct
2026-02-22;CLI-003538;69,56;CMD-006849;NL;Google
2026-02-22;CLI-003613;27,26;CMD-006850;DE;Google
2026-02-22;CLI-003635;93,06;CMD-006851;FR;Google
2026-02-22;CLI-003637;69,56;CMD-006852;FR;Meta retargeting
2026-02-22;CLI-003639;69,56;CMD-006853;IT;Autre
2026-02-22;CLI-003645;115,62;CMD-006854;FR;Meta
2026-02-22;CLI-003684;59,22;CMD-006855;FR;Google
2026-02-22;CLI-003698;36,66;CMD-006856;DE;Meta
2026-02-22;CLI-003737;59,22;CMD-006857;IT;Meta
2026-02-22;CLI-003746;22,56;CMD-006858;FR;Meta
2026-02-22;CLI-003756;59,22;CMD-006859;FR;Meta
2026-02-22;CLI-003768;69,56;CMD-006860;FR;Google
2026-02-22;CLI-003785;36,66;CMD-006861;FR;Google
2026-02-22;CLI-003789;92,12;CMD-006862;FR;Meta
2026-02-22;CLI-003791;69,56;CMD-006863;BE;Meta
2026-02-22;CLI-003802;69,56;CMD-006864;FR;Meta
2026-02-22;CLI-003807;36,66;CMD-006865;FR;Meta
2026-02-23;CLI-000854;39,00;CMD-006866;FR;Email/SMS
2026-02-23;CLI-001606;113,00;CMD-006867;ES;Email/SMS
2026-02-23;CLI-001775;99,00;CMD-006868;FR;Meta retargeting
2026-02-23;CLI-002385;39,00;CMD-006869;FR;Direct
2026-02-23;CLI-002487;78,00;CMD-006870;FR;Email/SMS
2026-02-23;CLI-002816;129,72;CMD-006871;FR;Direct
2026-02-23;CLI-002973;106,22;CMD-006872;FR;Email/SMS
2026-02-23;CLI-003419;93,06;CMD-006873;FR;Direct
2026-02-23;CLI-003543;106,22;CMD-006874;ES;Direct
2026-02-23;CLI-003557;36,66;CMD-006875;ES;Autre
2026-02-23;CLI-003612;115,62;CMD-006876;NL;Meta
2026-02-23;CLI-003630;36,66;CMD-006877;FR;Meta
2026-02-23;CLI-003686;69,56;CMD-006878;FR;Meta
2026-02-23;CLI-003786;49,82;CMD-006879;DE;Google
2026-02-23;CLI-003799;93,06;CMD-006880;FR;Meta
2026-02-24;CLI-000257;24,00;CMD-006881;FR;Meta retargeting
2026-02-24;CLI-000499;138,00;CMD-006882;FR;Email/SMS
2026-02-24;CLI-000639;74,00;CMD-006883;FR;Direct
2026-02-24;CLI-000726;113,00;CMD-006884;FR;Direct
2026-02-24;CLI-001247;74,00;CMD-006885;FR;Email/SMS
2026-02-24;CLI-002012;63,00;CMD-006886;FR;Direct
2026-02-24;CLI-002066;99,00;CMD-006887;FR;Email/SMS
2026-02-24;CLI-002279;99,00;CMD-006888;BE;Meta retargeting
2026-02-24;CLI-002770;93,06;CMD-006889;FR;Email/SMS
2026-02-24;CLI-003181;106,22;CMD-006890;FR;Email/SMS
2026-02-24;CLI-003390;93,06;CMD-006891;NL;Email/SMS
2026-02-24;CLI-003536;69,56;CMD-006892;FR;Google
2026-02-24;CLI-003539;36,66;CMD-006893;FR;Meta
2026-02-24;CLI-003541;115,62;CMD-006894;FR;Influence
2026-02-24;CLI-003564;69,56;CMD-006895;NL;Direct
2026-02-24;CLI-003568;93,06;CMD-006896;FR;Meta
2026-02-24;CLI-003571;36,66;CMD-006897;NL;Meta
2026-02-24;CLI-003606;69,56;CMD-006898;ES;Meta
2026-02-24;CLI-003641;69,56;CMD-006899;FR;Influence
2026-02-24;CLI-003773;69,56;CMD-006900;BE;Meta
2026-02-24;CLI-003803;36,66;CMD-006901;FR;Meta
2026-02-24;CLI-003812;93,06;CMD-006902;FR;Meta
2026-02-24;CLI-003813;36,66;CMD-006903;DE;Influence
2026-02-25;CLI-000364;138,00;CMD-006904;FR;Direct
2026-02-25;CLI-000535;78,00;CMD-006905;FR;Meta retargeting
2026-02-25;CLI-000559;24,00;CMD-006906;FR;Meta retargeting
2026-02-25;CLI-000589;99,00;CMD-006907;FR;Email/SMS
2026-02-25;CLI-001307;99,00;CMD-006908;FR;Email/SMS
2026-02-25;CLI-001366;39,00;CMD-006909;FR;Email/SMS
2026-02-25;CLI-001683;74,00;CMD-006910;IT;Direct
2026-02-25;CLI-001874;99,00;CMD-006911;FR;Direct
2026-02-25;CLI-002132;99,00;CMD-006912;FR;Email/SMS
2026-02-25;CLI-002193;78,00;CMD-006913;FR;Meta retargeting
2026-02-25;CLI-002579;63,00;CMD-006914;FR;Email/SMS
2026-02-25;CLI-002586;39,00;CMD-006915;FR;Email/SMS
2026-02-25;CLI-003269;93,06;CMD-006916;DE;Direct
2026-02-25;CLI-003591;69,56;CMD-006917;IT;TikTok
2026-02-25;CLI-003669;59,22;CMD-006918;DE;Meta
2026-02-25;CLI-003683;36,66;CMD-006919;IT;Google
2026-02-25;CLI-003710;36,66;CMD-006920;IT;TikTok
2026-02-25;CLI-003722;27,26;CMD-006921;FR;Meta
2026-02-25;CLI-003760;27,26;CMD-006922;DE;Meta
2026-02-26;CLI-000091;113,00;CMD-006923;IT;Email/SMS
2026-02-26;CLI-000292;74,00;CMD-006924;FR;Direct
2026-02-26;CLI-000535;99,00;CMD-006925;FR;Meta retargeting
2026-02-26;CLI-001160;138,00;CMD-006926;FR;Email/SMS
2026-02-26;CLI-001215;68,00;CMD-006927;DE;Direct
2026-02-26;CLI-001331;39,00;CMD-006928;FR;Email/SMS
2026-02-26;CLI-001492;74,00;CMD-006929;ES;Meta retargeting
2026-02-26;CLI-001941;99,00;CMD-006930;FR;Email/SMS
2026-02-26;CLI-001985;78,00;CMD-006931;FR;Email/SMS
2026-02-26;CLI-002639;27,26;CMD-006932;BE;Email/SMS
2026-02-26;CLI-002710;36,66;CMD-006933;FR;Email/SMS
2026-02-26;CLI-003036;129,72;CMD-006934;FR;Email/SMS
2026-02-26;CLI-003327;129,72;CMD-006935;BE;Direct
2026-02-26;CLI-003542;59,22;CMD-006936;FR;Meta
2026-02-26;CLI-003563;93,06;CMD-006937;BE;Google
2026-02-26;CLI-003620;36,66;CMD-006938;FR;Meta
2026-02-26;CLI-003626;59,22;CMD-006939;IT;Meta
2026-02-26;CLI-003628;69,56;CMD-006940;BE;TikTok
2026-02-26;CLI-003652;36,66;CMD-006941;FR;Meta
2026-02-26;CLI-003660;92,12;CMD-006942;FR;Meta
2026-02-26;CLI-003676;69,56;CMD-006943;NL;Meta
2026-02-26;CLI-003693;36,66;CMD-006944;FR;Google
2026-02-26;CLI-003715;22,56;CMD-006945;BE;Influence
2026-02-26;CLI-003725;69,56;CMD-006946;FR;TikTok
2026-02-26;CLI-003734;36,66;CMD-006947;DE;Influence
2026-02-26;CLI-003766;36,66;CMD-006948;FR;Meta
2026-02-26;CLI-003777;115,62;CMD-006949;FR;Meta
2026-02-26;CLI-003782;59,22;CMD-006950;FR;Meta
2026-02-26;CLI-003788;69,56;CMD-006951;FR;Meta
2026-02-27;CLI-000233;29,00;CMD-006952;BE;Direct
2026-02-27;CLI-000940;74,00;CMD-006953;FR;Email/SMS
2026-02-27;CLI-001196;99,00;CMD-006954;FR;Email/SMS
2026-02-27;CLI-001575;78,00;CMD-006955;DE;Email/SMS
2026-02-27;CLI-002176;138,00;CMD-006956;FR;Email/SMS
2026-02-27;CLI-003500;93,06;CMD-006957;FR;Email/SMS
2026-02-27;CLI-003638;69,56;CMD-006958;FR;Google
2026-02-27;CLI-003653;69,56;CMD-006959;FR;Meta
2026-02-27;CLI-003714;36,66;CMD-006960;FR;Meta
2026-02-27;CLI-003716;22,56;CMD-006961;FR;TikTok
2026-02-27;CLI-003727;22,56;CMD-006962;FR;Meta
2026-02-27;CLI-003740;22,56;CMD-006963;NL;Meta
2026-02-27;CLI-003759;27,26;CMD-006964;IT;Google
2026-02-28;CLI-000329;74,00;CMD-006965;FR;Direct
2026-02-28;CLI-001174;74,00;CMD-006966;BE;Email/SMS
2026-02-28;CLI-001299;39,00;CMD-006967;FR;Direct
2026-02-28;CLI-001686;39,00;CMD-006968;ES;Direct
2026-02-28;CLI-002283;39,00;CMD-006969;FR;Email/SMS
2026-02-28;CLI-002550;39,00;CMD-006970;FR;Meta retargeting
2026-02-28;CLI-003119;93,06;CMD-006971;FR;Email/SMS
2026-02-28;CLI-003331;69,56;CMD-006972;IT;Direct
2026-02-28;CLI-003385;129,72;CMD-006973;IT;Email/SMS
2026-02-28;CLI-003586;69,56;CMD-006974;FR;Meta
2026-02-28;CLI-003597;36,66;CMD-006975;FR;Meta
2026-02-28;CLI-003680;36,66;CMD-006976;IT;Google
2026-02-28;CLI-003703;69,56;CMD-006977;FR;Influence
2026-02-28;CLI-003764;36,66;CMD-006978;IT;Meta
2026-02-28;CLI-003794;59,22;CMD-006979;FR;Meta
2026-03-01;CLI-000194;113,00;CMD-006980;FR;Direct
2026-03-01;CLI-000804;78,00;CMD-006981;DE;Email/SMS
2026-03-01;CLI-001423;99,00;CMD-006982;IT;Email/SMS
2026-03-01;CLI-001610;74,00;CMD-006983;FR;Meta retargeting
2026-03-01;CLI-001612;39,00;CMD-006984;FR;Email/SMS
2026-03-01;CLI-001758;99,00;CMD-006985;FR;Meta retargeting
2026-03-01;CLI-001833;113,00;CMD-006986;FR;Email/SMS
2026-03-01;CLI-001839;99,00;CMD-006987;FR;Meta retargeting
2026-03-01;CLI-001844;99,00;CMD-006988;FR;Meta retargeting
2026-03-01;CLI-001970;113,00;CMD-006989;FR;Email/SMS
2026-03-01;CLI-003448;93,06;CMD-006990;FR;Email/SMS
2026-03-01;CLI-003993;36,66;CMD-006991;FR;Meta
2026-03-01;CLI-004103;93,06;CMD-006992;DE;Google
2026-03-01;CLI-004133;69,56;CMD-006993;FR;TikTok
2026-03-02;CLI-000726;138,00;CMD-006994;FR;Meta retargeting
2026-03-02;CLI-000910;78,00;CMD-006995;FR;Email/SMS
2026-03-02;CLI-000928;39,00;CMD-006996;FR;Email/SMS
2026-03-02;CLI-001302;74,00;CMD-006997;BE;Direct
2026-03-02;CLI-001496;99,00;CMD-006998;BE;Direct
2026-03-02;CLI-001512;138,00;CMD-006999;FR;Meta retargeting
2026-03-02;CLI-001636;99,00;CMD-007000;FR;Direct
2026-03-02;CLI-002084;63,00;CMD-007001;DE;Email/SMS
2026-03-02;CLI-002184;99,00;CMD-007002;ES;Meta retargeting
2026-03-02;CLI-003095;73,32;CMD-007003;FR;Email/SMS
2026-03-02;CLI-003495;106,22;CMD-007004;FR;Email/SMS
2026-03-02;CLI-003841;69,56;CMD-007005;IT;Influence
2026-03-02;CLI-003973;69,56;CMD-007006;NL;Meta
2026-03-02;CLI-004011;22,56;CMD-007007;FR;Meta
2026-03-02;CLI-004022;36,66;CMD-007008;BE;TikTok
2026-03-02;CLI-004060;36,66;CMD-007009;FR;Meta
2026-03-02;CLI-004125;36,66;CMD-007010;IT;Influence
2026-03-03;CLI-003734;-36,66;R-CMD-006947;DE;Remboursement
2026-03-03;CLI-000845;74,00;CMD-007011;FR;Email/SMS
2026-03-03;CLI-001085;138,00;CMD-007012;IT;Direct
2026-03-03;CLI-001612;74,00;CMD-007013;FR;Email/SMS
2026-03-03;CLI-002263;99,00;CMD-007014;ES;Meta retargeting
2026-03-03;CLI-002287;74,00;CMD-007015;FR;Email/SMS
2026-03-03;CLI-002305;78,00;CMD-007016;FR;Email/SMS
2026-03-03;CLI-003068;27,26;CMD-007017;ES;Direct
2026-03-03;CLI-003832;45,12;CMD-007018;FR;Meta
2026-03-03;CLI-003833;93,06;CMD-007019;FR;Google
2026-03-03;CLI-003854;93,06;CMD-007020;FR;Google
2026-03-03;CLI-003888;36,66;CMD-007021;DE;Meta
2026-03-03;CLI-003983;36,66;CMD-007022;FR;Google
2026-03-03;CLI-004009;36,66;CMD-007023;FR;Influence
2026-03-03;CLI-004020;69,56;CMD-007024;FR;Google
2026-03-04;CLI-000045;39,00;CMD-007025;IT;Direct
2026-03-04;CLI-000154;74,00;CMD-007026;ES;Direct
2026-03-04;CLI-000206;39,00;CMD-007027;FR;Email/SMS
2026-03-04;CLI-000408;138,00;CMD-007028;IT;Meta retargeting
2026-03-04;CLI-001215;113,00;CMD-007029;DE;Email/SMS
2026-03-04;CLI-001626;24,00;CMD-007030;FR;Email/SMS
2026-03-04;CLI-002591;113,00;CMD-007031;FR;Direct
2026-03-04;CLI-003495;73,32;CMD-007032;FR;Email/SMS
2026-03-04;CLI-003817;36,66;CMD-007033;FR;Google
2026-03-04;CLI-003843;36,66;CMD-007034;FR;Influence
2026-03-04;CLI-003856;69,56;CMD-007035;ES;Meta
2026-03-04;CLI-003911;22,56;CMD-007036;FR;Google
2026-03-04;CLI-003946;93,06;CMD-007037;DE;Meta
2026-03-04;CLI-003950;69,56;CMD-007038;FR;Meta
2026-03-04;CLI-003954;93,06;CMD-007039;ES;TikTok
2026-03-04;CLI-003990;22,56;CMD-007040;IT;TikTok
2026-03-04;CLI-004018;69,56;CMD-007041;FR;Google
2026-03-04;CLI-004025;69,56;CMD-007042;DE;Meta
2026-03-04;CLI-004055;36,66;CMD-007043;FR;Influence
2026-03-04;CLI-004079;22,56;CMD-007044;FR;Meta
2026-03-05;CLI-000526;99,00;CMD-007045;BE;Direct
2026-03-05;CLI-000629;138,00;CMD-007046;FR;Email/SMS
2026-03-05;CLI-000979;78,00;CMD-007047;IT;Meta retargeting
2026-03-05;CLI-001984;99,00;CMD-007048;FR;Email/SMS
2026-03-05;CLI-002553;138,00;CMD-007049;FR;Direct
2026-03-05;CLI-002770;63,92;CMD-007050;FR;Email/SMS
2026-03-05;CLI-003340;93,06;CMD-007051;FR;Direct
2026-03-05;CLI-003736;93,06;CMD-007052;FR;Direct
2026-03-05;CLI-003835;69,56;CMD-007053;BE;Autre
2026-03-05;CLI-003858;27,26;CMD-007054;BE;Google
2026-03-05;CLI-003863;36,66;CMD-007055;DE;Meta
2026-03-05;CLI-003878;36,66;CMD-007056;FR;Meta
2026-03-05;CLI-003923;36,66;CMD-007057;FR;Meta
2026-03-05;CLI-003933;93,06;CMD-007058;FR;Meta
2026-03-05;CLI-004006;36,66;CMD-007059;FR;Meta
2026-03-05;CLI-004030;27,26;CMD-007060;FR;TikTok
2026-03-05;CLI-004067;92,12;CMD-007061;DE;Meta
2026-03-05;CLI-004076;36,66;CMD-007062;FR;TikTok
2026-03-05;CLI-004097;36,66;CMD-007063;FR;Meta
2026-03-06;CLI-000412;74,00;CMD-007064;FR;Email/SMS
2026-03-06;CLI-000753;99,00;CMD-007065;FR;Email/SMS
2026-03-06;CLI-000864;99,00;CMD-007066;FR;Direct
2026-03-06;CLI-001740;113,00;CMD-007067;DE;Direct
2026-03-06;CLI-001949;74,00;CMD-007068;IT;Email/SMS
2026-03-06;CLI-001996;39,00;CMD-007069;FR;Email/SMS
2026-03-06;CLI-002035;39,00;CMD-007070;FR;Direct
2026-03-06;CLI-002286;113,00;CMD-007071;FR;Email/SMS
2026-03-06;CLI-002603;113,00;CMD-007072;FR;Email/SMS
2026-03-06;CLI-002943;69,56;CMD-007073;FR;Direct
2026-03-06;CLI-003068;106,22;CMD-007074;ES;Meta retargeting
2026-03-06;CLI-003125;59,22;CMD-007075;ES;Email/SMS
2026-03-06;CLI-003536;106,22;CMD-007076;FR;Email/SMS
2026-03-06;CLI-003548;129,72;CMD-007077;FR;Meta retargeting
2026-03-06;CLI-003818;36,66;CMD-007078;FR;Meta
2026-03-06;CLI-003822;36,66;CMD-007079;FR;Meta
2026-03-06;CLI-003870;93,06;CMD-007080;FR;Meta
2026-03-06;CLI-003909;27,26;CMD-007081;FR;Meta
2026-03-06;CLI-003917;59,22;CMD-007082;DE;Meta
2026-03-06;CLI-003939;36,66;CMD-007083;FR;Meta
2026-03-06;CLI-003982;36,66;CMD-007084;FR;Meta
2026-03-06;CLI-004017;36,66;CMD-007085;FR;Meta
2026-03-06;CLI-004032;36,66;CMD-007086;FR;Meta
2026-03-06;CLI-004039;36,66;CMD-007087;FR;Meta
2026-03-06;CLI-004085;115,62;CMD-007088;FR;Meta
2026-03-06;CLI-004131;69,56;CMD-007089;FR;Meta
2026-03-07;CLI-000693;113,00;CMD-007090;FR;Email/SMS
2026-03-07;CLI-001010;99,00;CMD-007091;FR;Direct
2026-03-07;CLI-001370;39,00;CMD-007092;FR;Email/SMS
2026-03-07;CLI-001902;78,00;CMD-007093;ES;Email/SMS
2026-03-07;CLI-001920;39,00;CMD-007094;FR;Meta retargeting
2026-03-07;CLI-002207;113,00;CMD-007095;FR;Email/SMS
2026-03-07;CLI-002307;74,00;CMD-007096;FR;Direct
2026-03-07;CLI-002490;78,00;CMD-007097;FR;Email/SMS
2026-03-07;CLI-002643;63,92;CMD-007098;FR;Direct
2026-03-07;CLI-003195;129,72;CMD-007099;NL;Direct
2026-03-07;CLI-003527;129,72;CMD-007100;FR;Email/SMS
2026-03-07;CLI-003834;93,06;CMD-007101;FR;Meta
2026-03-07;CLI-003941;22,56;CMD-007102;FR;Meta
2026-03-07;CLI-003999;92,12;CMD-007103;FR;Meta
2026-03-07;CLI-004033;69,56;CMD-007104;FR;TikTok
2026-03-07;CLI-004034;93,06;CMD-007105;FR;Influence
2026-03-07;CLI-004046;27,26;CMD-007106;ES;Google
2026-03-07;CLI-004070;59,22;CMD-007107;FR;Meta
2026-03-07;CLI-004078;59,22;CMD-007108;BE;Meta
2026-03-07;CLI-004122;36,66;CMD-007109;DE;Meta
2026-03-08;CLI-000533;39,00;CMD-007110;IT;Meta retargeting
2026-03-08;CLI-001514;29,00;CMD-007111;FR;Email/SMS
2026-03-08;CLI-001982;99,00;CMD-007112;BE;Direct
2026-03-08;CLI-002107;78,00;CMD-007113;NL;Email/SMS
2026-03-08;CLI-002396;74,00;CMD-007114;IT;Direct
2026-03-08;CLI-002592;99,00;CMD-007115;ES;Direct
2026-03-08;CLI-003467;129,72;CMD-007116;FR;Direct
2026-03-08;CLI-003872;36,66;CMD-007117;FR;Google
2026-03-08;CLI-003977;69,56;CMD-007118;DE;Influence
2026-03-08;CLI-003979;36,66;CMD-007119;FR;Meta
2026-03-08;CLI-004014;36,66;CMD-007120;FR;Autre
2026-03-08;CLI-004026;69,56;CMD-007121;FR;Meta
2026-03-08;CLI-004038;36,66;CMD-007122;NL;TikTok
2026-03-08;CLI-004088;22,56;CMD-007123;NL;TikTok
2026-03-08;CLI-004090;69,56;CMD-007124;ES;TikTok
2026-03-08;CLI-004094;27,26;CMD-007125;DE;Google
2026-03-08;CLI-004121;93,06;CMD-007126;BE;Influence
2026-03-09;CLI-000236;74,00;CMD-007127;IT;Meta retargeting
2026-03-09;CLI-000406;29,00;CMD-007128;FR;Meta retargeting
2026-03-09;CLI-000579;74,00;CMD-007129;NL;Direct
2026-03-09;CLI-000632;138,00;CMD-007130;FR;Direct
2026-03-09;CLI-000888;74,00;CMD-007131;FR;Direct
2026-03-09;CLI-000956;138,00;CMD-007132;FR;Email/SMS
2026-03-09;CLI-001031;74,00;CMD-007133;NL;Direct
2026-03-09;CLI-001496;113,00;CMD-007134;BE;Email/SMS
2026-03-09;CLI-002104;78,00;CMD-007135;FR;Email/SMS
2026-03-09;CLI-002306;99,00;CMD-007136;ES;Direct
2026-03-09;CLI-002404;99,00;CMD-007137;FR;Email/SMS
2026-03-09;CLI-002460;74,00;CMD-007138;FR;Email/SMS
2026-03-09;CLI-003046;93,06;CMD-007139;NL;Direct
2026-03-09;CLI-003167;93,06;CMD-007140;FR;Email/SMS
2026-03-09;CLI-003223;129,72;CMD-007141;BE;Direct
2026-03-09;CLI-003400;36,66;CMD-007142;FR;Email/SMS
2026-03-09;CLI-003819;93,06;CMD-007143;FR;Meta
2026-03-09;CLI-003840;36,66;CMD-007144;BE;Influence
2026-03-09;CLI-003844;69,56;CMD-007145;FR;Meta
